SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,REGION_RATING_CLIENT_W_CITY,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21
240097,0,Revolving loans,F,N,Y,0,135000,765000,38250,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-18416,-1061,-7388,-1959,1,1,0,1,1,0,Sales staff,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.7012182189947685,0.5442347412142162,0,1,0,-3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113507,0,Cash loans,M,N,N,0,270000,450000,47749.5,Unaccompanied,State servant,Secondary / secondary special,Single / not married,House / apartment,0.006296,-9274,-744,-3432,-1931,1,1,0,1,0,0,Laborers,3,0,0,0,0,1,1,Security Ministries,0.5022171026134231,0.5525462849692974,0.6397075677637197,0,10,0,-660,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348620,0,Cash loans,F,N,N,0,171000,481495.5,32436,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.018634,-22039,365243,-7930,-4539,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.5125730922774981,0.7062051096536562,1,1,1,-2252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265442,0,Cash loans,F,N,N,0,135000,197820,18144,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.032561,-19707,-1140,-9773,-2936,1,1,1,1,1,0,Laborers,1,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.5333876592404788,0.5779691187553125,0,0,0,-473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109132,0,Cash loans,M,Y,N,0,180000,254700,27153,Unaccompanied,Working,Secondary / secondary special,Single / not married,With parents,0.030755,-11963,-371,-4485,-4167,1,1,0,1,0,0,IT staff,2,0,0,0,0,0,0,Industry: type 7,0.5250396608060972,0.5815120124234876,0.4418358231994413,0,0,0,-735,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116864,0,Cash loans,F,N,N,1,225000,598486.5,18792,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-9269,-93,-1375,-1497,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 3,0.2888486432510584,0.3759142404825343,0.2580842039460289,0,0,0,-294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122681,0,Cash loans,F,N,Y,0,157500,94675.5,6862.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-16920,-1921,-3414,-476,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Other,0.5545129005769511,0.7097640916593951,0.4902575124990026,2,3,2,-2121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205090,0,Cash loans,F,N,Y,2,67500,450000,21109.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.006305,-12044,-190,-81,-4675,1,1,0,1,0,0,Sales staff,3,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.4801947548516371,0.6848276586890367,0,0,0,-235,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257112,0,Cash loans,F,N,Y,0,157500,239850,23850,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-24671,365243,-3116,-4280,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.6487443513248796,0.7047064232963289,0,1,0,-273,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326224,0,Cash loans,M,Y,Y,0,202500,701505,55552.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.031329,-17016,-1874,-989,-536,1,1,0,1,0,0,Laborers,2,0,0,0,0,1,1,Construction,0.5022171026134231,0.5926859869669572,0.5352762504724826,0,0,0,-284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402404,0,Cash loans,M,N,N,0,180000,720000,23224.5,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.02461,-10304,-1678,-4796,-441,1,1,1,1,1,0,Laborers,2,1,1,1,1,1,1,Business Entity Type 3,0.5022171026134231,0.04117251339457234,0.7862666146611379,0,0,0,-61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351549,0,Cash loans,F,N,Y,0,135000,835380,35523,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.006629,-22616,365243,-10660,-3957,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.2385238873495867,0.7366226976503176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297334,0,Cash loans,M,N,N,0,72000,314055,17167.5,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.010276,-10023,-1865,-2690,-2683,1,1,0,1,0,0,Drivers,2,0,0,0,0,0,0,Business Entity Type 3,0.2176655887074562,0.6663646698905172,0.5902333386185574,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142270,0,Cash loans,F,Y,Y,0,126000,508495.5,21541.5,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.025164,-19353,365243,-5381,-2885,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.8456362546349546,0.16040532147836672,0.5832379256761245,0,6,0,-791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291174,0,Cash loans,F,Y,Y,0,99000,1013508,29763,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-14694,-566,-2657,-985,1,1,0,1,1,0,Medicine staff,2,0,0,0,0,0,0,Business Entity Type 3,0.392517999588584,0.611023584581978,0.4400578303966329,2,3,1,-1803,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303657,0,Cash loans,F,N,Y,0,72000,273636,15277.5,Unaccompanied,State servant,Higher education,Married,House / apartment,0.007120000000000001,-16591,-8469,-6452,-126,1,1,1,1,1,0,Core staff,2,0,0,0,0,0,0,School,0.5417911178106726,0.6693769105097125,0.5585066276769286,0,0,0,-1559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148413,0,Cash loans,F,N,Y,0,112500,808650,24601.5,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.018634,-22067,-846,-9984,-4292,1,1,1,1,1,0,Accountants,2,0,0,0,0,1,1,Other,0.5022171026134231,0.6657956135227612,0.5352762504724826,0,5,0,-2504,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167835,0,Cash loans,F,N,Y,1,103500,273636,28863,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-17398,-7604,-10618,-946,1,1,0,1,0,0,Medicine staff,2,0,0,0,0,0,0,Medicine,0.804434587291013,0.5703930924422623,0.3979463219016906,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419008,0,Cash loans,F,N,Y,0,112500,463500,18508.5,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-20681,365243,-3945,-4111,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.2956834011932655,0.5442347412142162,0,0,0,-1003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407118,0,Cash loans,F,N,Y,0,135000,257391,25587,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-21660,-1876,-4496,-4476,1,1,0,1,0,0,HR staff,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.6231551425700624,0.5352762504724826,0,0,0,-1405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134048,1,Cash loans,M,Y,Y,1,45000,314100,16573.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002134,-10833,-338,-356,-3417,1,1,0,1,0,0,Security staff,3,0,0,0,0,0,0,Government,0.5022171026134231,0.11760266767646252,0.1595195404777181,0,2,0,-573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335485,0,Cash loans,F,Y,N,0,54000,469152,17514,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-24136,365243,-10702,-4719,1,0,0,1,1,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.6758581607361123,0.5352762504724826,0,0,0,-2044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117516,0,Cash loans,F,N,Y,0,90000,616261.5,26037,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.009175,-11487,-4040,-1575,-2621,1,1,0,1,0,0,Medicine staff,2,0,0,0,0,0,0,Medicine,0.5022171026134231,0.4260722607402184,0.3233112448967859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106566,0,Revolving loans,F,N,Y,0,90000,270000,13500,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-13044,-3419,-1231,-3102,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Industry: type 11,0.5022171026134231,0.6944169483578625,0.4223696523543468,0,8,0,-1528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429292,0,Cash loans,F,N,N,0,189000,900000,57519,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-13343,-264,-1933,-491,1,1,1,1,1,0,Core staff,2,1,1,0,1,1,0,Trade: type 7,0.5022171026134231,0.6340694245172884,0.6363761710860439,0,6,0,-444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
313555,1,Revolving loans,F,N,Y,0,180000,405000,20250,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-17267,-165,-5468,-729,1,1,0,1,0,0,Security staff,2,0,0,0,0,0,0,Business Entity Type 2,0.5022171026134231,0.0005224914598782427,0.6212263380626669,2,2,1,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171937,0,Cash loans,F,N,Y,0,225000,534204,30798,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.019689,-21354,365243,-1095,-4816,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.7461853623767717,0.6277553024816118,0.4866531565147181,0,1,0,-1645,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417630,0,Cash loans,F,N,N,1,157500,814041,28840.5,Unaccompanied,Working,Higher education,Civil marriage,Municipal apartment,0.020713,-13134,-355,-4266,-2957,1,1,0,1,1,1,Accountants,2,0,0,0,0,0,0,Self-employed,0.3930851318399967,0.3983488971319107,0.17352743046491467,0,2,0,-1597,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111242,0,Cash loans,M,Y,Y,0,225000,1078200,31653,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-16236,-1359,-978,-4036,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 1,0.2983315248606708,0.7067820129119722,0.10278201441992896,0,2,0,-2810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424325,0,Cash loans,M,Y,Y,0,270000,835380,40320,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-17572,-1754,-836,-1007,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Construction,0.5022171026134231,0.4742918961825186,0.5352762504724826,0,2,0,-520,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
405484,0,Cash loans,F,N,N,0,247500,1800000,62568,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.018209,-17750,-294,-1230,-1306,1,1,1,1,1,0,Laborers,3,0,0,0,0,0,0,Business Entity Type 3,0.4337621994475872,0.4929828503490337,0.14375805349116522,0,1,0,-2124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143762,0,Cash loans,F,N,N,0,427500,389844,21276,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.04622,-17791,365243,-9707,-1352,1,0,0,1,0,0,Laborers,1,0,0,0,0,0,0,XNA,0.5022171026134231,0.7158209196052271,0.6279908192952864,0,0,0,-2526,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360091,0,Cash loans,M,N,N,0,265500,1350000,39604.5,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.007114,-20580,365243,-28,-2925,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.768454279728693,0.5559930599147517,0.5884877883422673,0,2,0,-791,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230795,0,Cash loans,F,N,Y,1,90000,204768,11884.5,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.031329,-17110,-3878,-276,-660,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 2,0.5022171026134231,0.3238338264697486,0.5082869913916046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435346,0,Cash loans,F,N,N,0,315000,284400,22599,Family,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.072508,-14060,-3430,-1478,-4754,1,1,0,1,1,0,Cleaning staff,1,0,0,0,0,0,0,Restaurant,0.3839190154227156,0.6854213453829273,0.2176285202779586,0,0,0,-746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109819,0,Cash loans,F,N,N,0,103500,272520,21658.5,Unaccompanied,State servant,Secondary / secondary special,Separated,House / apartment,0.020713,-10365,-3280,-3475,-3039,1,1,0,1,0,0,Laborers,3,0,0,0,0,0,0,Military,0.3871081897236385,0.3472334822980895,0.6075573001388961,0,3,0,-1905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318022,0,Cash loans,M,Y,N,1,117000,499212,39573,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-9648,-2173,-957,-2330,1,1,0,1,0,0,Laborers,2,0,1,1,0,1,1,Transport: type 4,0.3616846050856136,0.2580913718894141,0.30162489168411943,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373626,0,Cash loans,F,Y,Y,1,180000,1350000,43551,Family,Working,Higher education,Married,House / apartment,0.006305,-13919,-839,-4850,-4403,1,1,0,1,1,0,Accountants,3,0,0,0,0,0,0,Business Entity Type 3,0.4347198984254304,0.4382422509178734,0.13765446191826075,0,0,0,-1333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399042,0,Cash loans,M,N,Y,0,112500,254700,20250,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.022625,-14188,-176,-8002,-3982,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.35510060455157394,0.0005272652387098817,0,0,0,-432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445990,0,Cash loans,M,N,N,0,180000,942300,24984,Family,Working,Higher education,Single / not married,House / apartment,0.006670999999999999,-10174,-927,-10148,-2802,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.5754814295263838,0.2032521136204725,0,1,0,-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
432914,1,Cash loans,F,N,Y,2,67500,348264,23404.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.009175,-10197,-1981,-3681,-1842,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Business Entity Type 2,0.5022171026134231,0.540178750506656,0.1852020815902493,0,0,0,-444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390027,0,Cash loans,M,N,N,1,148500,521280,31630.5,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.031329,-9793,-2396,-7489,-2472,1,1,0,1,0,0,Laborers,2,0,0,0,0,0,0,Industry: type 11,0.3490879727614561,0.632967703628693,0.5744466170995097,1,1,1,-1623,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327793,0,Cash loans,M,Y,Y,0,202500,1256400,44644.5,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.011657,-13443,-2520,-7539,-4120,1,1,0,1,1,1,Managers,1,0,0,0,0,0,0,Business Entity Type 3,0.7200976889616232,0.7175038178950903,0.3425288720742255,0,0,0,-417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236138,0,Cash loans,M,Y,Y,1,292500,288873,19435.5,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.072508,-12192,-1464,-3109,-4177,1,1,0,1,0,0,Laborers,1,1,0,1,0,0,0,Other,0.31401028262531944,0.6719609180998897,0.4066174366275036,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250305,0,Revolving loans,F,N,Y,1,112500,337500,16875,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-13489,-728,-2397,-2397,1,1,0,1,0,0,Sales staff,1,0,0,0,0,1,1,Business Entity Type 1,0.4164729909625104,0.308396209085737,0.7490217048463391,0,0,0,-427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124558,0,Cash loans,F,N,Y,0,157500,1086426,43218,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,-17907,-2535,-825,-1463,1,1,0,1,0,0,Sales staff,3,0,0,0,0,0,0,Self-employed,0.5820709861333127,0.6738909193252357,0.5064842396679806,0,0,0,-489,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256862,0,Revolving loans,F,N,Y,0,90000,180000,9000,Family,Working,Secondary / secondary special,Single / not married,House / apartment,0.020246,-21389,-3045,-4253,-3680,1,1,1,1,1,0,Cleaning staff,3,0,0,0,0,0,0,Other,0.5022171026134231,0.3930363196887169,0.4170996682522097,0,0,0,-1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136788,0,Cash loans,F,N,Y,2,135000,152820,16456.5,Family,Working,Secondary / secondary special,Married,House / apartment,0.04622,-11075,-135,-252,-3642,1,1,0,1,0,0,Sales staff,1,0,1,1,0,0,0,Business Entity Type 3,0.386315739386242,0.5974020204771695,0.5352762504724826,0,3,0,-2453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270528,0,Cash loans,F,N,N,2,67500,203760,20281.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.019689,-13117,-245,-1216,-4106,1,1,0,1,0,0,Cleaning staff,2,0,0,0,0,0,0,School,0.4492777778132465,0.6016966408695806,0.7309873696832169,2,4,2,-2254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428640,0,Cash loans,M,N,N,0,126000,284400,20740.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.002134,-13200,-677,-2654,-2690,1,1,0,1,0,0,Cooking staff,3,0,0,0,1,1,0,Transport: type 4,0.2502031714073732,0.07726632331225045,0.08788069918013308,1,3,1,-514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413138,0,Cash loans,F,N,N,2,67500,315000,16213.5,Family,State servant,Higher education,Married,House / apartment,0.001417,-15654,-5472,-200,-4443,1,1,0,1,1,0,Core staff,2,0,0,0,0,1,1,School,0.7396077980689334,0.3824878496601585,0.5136937663039473,1,3,0,-61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402792,0,Cash loans,F,N,Y,0,202500,472500,44991,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-15708,-751,-6763,-4139,1,1,1,1,0,1,Laborers,2,0,0,0,0,1,1,Business Entity Type 3,0.5022171026134231,0.5902765387555975,0.3706496323299817,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327645,1,Cash loans,F,N,Y,0,67500,450000,12627,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.014519999999999996,-20494,365243,-7241,-2373,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.5022171026134231,0.344191494398425,0.5352762504724826,1,1,1,-527,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396429,0,Cash loans,F,Y,Y,1,112500,225000,17905.5,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.020246,-10946,-1782,-1211,-3363,1,1,0,1,0,1,Accountants,3,0,0,0,0,0,0,Bank,0.4301249111607031,0.5925487247512586,0.4382813743111921,0,1,0,-1148,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451462,0,Cash loans,F,N,N,0,76500,675000,21775.5,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.014464,-21134,365243,-10897,-4204,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.7972349249097639,0.6568920846765708,0.6754132910917112,0,4,0,-358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418685,0,Revolving loans,F,N,Y,0,135000,337500,16875,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-20834,-8092,-418,-4285,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Self-employed,0.6488636406195719,0.4111505155207266,0.5709165417729987,0,0,0,-1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433601,0,Cash loans,M,N,Y,0,157500,107820,9351,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.019689,-14316,-6154,-7063,-4448,1,1,1,1,1,0,Laborers,2,0,0,0,0,1,1,Government,0.32698772900252665,0.07232124448786405,0.7366226976503176,0,0,0,-846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223855,0,Cash loans,F,N,N,0,360000,511249.5,24723,Unaccompanied,State servant,Secondary / secondary special,Married,Municipal apartment,0.072508,-20686,-8112,-1673,-4227,1,1,0,1,1,0,Medicine staff,1,0,0,0,0,0,0,Medicine,0.5022171026134231,0.7191453275053904,0.7106743858828587,0,0,0,-3234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275910,0,Cash loans,F,N,N,0,180000,874593,37053,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.006670999999999999,-23428,365243,-9812,-4038,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.7517642834719457,0.5701840969408152,0.5352762504724826,0,0,0,-1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205590,0,Cash loans,F,N,Y,0,180000,500490,48757.5,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.006233,-18765,365243,-12774,-2184,1,0,0,1,0,0,Laborers,2,0,0,0,0,0,0,XNA,0.6035897219697218,0.4003841245913166,0.5352762504724826,2,4,2,-3428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435702,0,Cash loans,F,Y,Y,0,135000,450000,21649.5,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-14978,-1785,-8382,-4249,1,1,0,1,0,0,Managers,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.7143105252485887,0.5531646987710016,0,3,0,-3424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168679,0,Cash loans,M,N,Y,0,144000,277969.5,18576,Family,Working,Secondary / secondary special,Married,House / apartment,0.00733,-9832,-1880,-3458,-1544,1,1,0,1,0,0,Drivers,2,0,0,0,0,0,0,Self-employed,0.2262545124734696,0.2768516859245005,0.4722533429586386,1,3,0,-1182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138781,0,Cash loans,F,Y,Y,0,112500,598486.5,21627,Family,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.008625,-11269,-1142,-4653,-1781,1,1,0,1,0,0,Sales staff,2,0,0,0,0,0,0,Self-employed,0.5022171026134231,0.5712288228130337,0.4241303111942548,0,5,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379012,0,Cash loans,F,N,Y,0,157500,360000,18508.5,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.026392,-13714,-187,-2656,-4230,1,1,0,1,0,1,Cooking staff,2,0,0,0,0,0,0,Business Entity Type 3,0.5022171026134231,0.7004296043841214,0.4686596550493113,0,0,0,-1547,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435130,0,Cash loans,M,Y,Y,0,157500,787131,26014.5,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-10097,-1571,-4646,-2711,1,1,1,1,1,0,Drivers,2,0,1,1,0,1,1,Trade: type 3,0.24375740545776664,0.2749992617197684,0.28812959991785075,0,0,0,-1915,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131804,0,Cash loans,F,Y,Y,0,315000,1035000,30262.5,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0105,-15176,-3300,-2323,-4725,1,1,0,1,0,0,Managers,3,0,0,0,0,0,0,Business Entity Type 3,0.5203622060068464,0.7754779865705546,0.42589289800515295,0,0,0,-2317,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
